sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6448.171263,6591.015948,10983043.0,10983075.0
2b,mixed,coh,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6614.233071,6767.225191,16476518.0,16476565.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6770.086635,6929.658192,16476515.0,16476565.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,7702.971645,7903.023002,32944949.0,32945068.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6388.951556,6521.239025,5492873.0,5492892.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,9009.478737,9300.951215,43930090.0,43930269.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6565.679357,6712.935009,10983040.0,10983075.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_07,8226.145685,8454.18474,38433403.0,38433538.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,51381102.989119,126139129.72436,59294832.0,59296631.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_14,68526784.519823,186291326.485241,64865121.0,64867103.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_04,7016.781489,7187.046584,21967687.0,21967760.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_09,10422.748422,10985.394778,49420508.0,49420746.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,7317.406579,7500.595533,27456593.0,27456697.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19,65222746.931093,217512826.884815,79490764.0,79492638.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,849140.280296,1807878.980372,54837871.0,54838466.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,63647342.937839,164584004.83345,62081662.0,62083643.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_15,71167295.543903,202865725.835282,67674470.0,67676316.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_17,69355415.357987,215043479.447654,73503932.0,73505859.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,70969653.861939,211219988.630731,70581385.0,70583221.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18,67357040.467215,216927870.893983,76471490.0,76473434.0
2b,mixed,mem,bdonut_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_11,32249553.455129,74824246.021737,56599966.0,56601502.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,12116124.17055,28152088.056345,41114280.0,41115001.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,35195140.87968,92477425.88891,47267869.0,47269383.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_07,9469.58289,10239.652622,38433368.0,38433538.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,7412.795653,7532.136499,27456593.0,27456697.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,7943.81129,8126.800352,32944950.0,32945068.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,51878825.510381,157132404.624266,52464869.0,52466718.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_11,43715453.127635,124127135.499276,49717285.0,49718840.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_14,52945821.245733,178858441.333957,58247253.0,58249019.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_15,52413453.014946,185433610.744567,61244534.0,61246329.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_09,25770067.012687,63564587.274889,44322029.0,44324051.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_17,45096457.876964,172205283.240005,67447412.0,67449307.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6748.494929,6810.370623,10983040.0,10983075.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6622.367042,6675.359422,5492872.0,5492892.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6903.666441,6977.749502,16476509.0,16476565.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_04,7109.396009,7201.094393,21967689.0,21967760.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,49125160.060793,181402070.022805,64270355.0,64272165.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,53298007.418427,170669504.105734,55363621.0,55365326.0
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19
2b,mixed,mem,ft_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6189.876282,6242.699588,10983045.0,10983075.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6278.106048,6336.811138,16476516.0,16476565.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,7401.517044,7572.713535,43930114.0,43930269.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_11,22830262.286298,53651637.905344,56060359.0,56061249.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,40447041.993654,126472619.746285,68900316.0,68901970.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,6521.304167,6598.670135,27456612.0,27456697.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,29621870.211621,74781848.85232,58191427.0,58192823.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6113.012464,6160.88606,5492872.0,5492892.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,38906175.811488,105164241.300653,60429686.0,60431100.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_09,9662.917056,11585.060695,49420550.0,49420746.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_14,37983470.474542,108957338.053595,62948321.0,62949910.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18,38591314.000053,130229548.876041,74930243.0,74932000.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_07,6961.54963,7075.538365,38433427.0,38433538.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_17,39755613.213826,129378750.142755,71886105.0,71887793.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,18749387.588642,42363110.768169,52521014.0,52521812.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_04,6386.81804,6453.678317,21967697.0,21967760.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_15,38377322.678395,115272110.870698,65859204.0,65860843.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,6701.978495,6793.70927,32944959.0,32945068.0
2b,mixed,mem,kite_small_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19,37581684.833877,130787911.349607,78094331.0,78096121.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_07,5157677.172249,11208464.666665,37931396.0,37931969.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6600.953793,6664.032517,10983042.0,10983075.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_17
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6777.748957,6854.765413,16476511.0,16476565.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_15,29765549.945965,108517663.295888,60536242.0,60537851.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_14,36514576.588519,128067649.663805,57357791.0,57359733.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,8495.613712,8885.198204,32944938.0,32945068.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_09,48662984.849858,134005081.376958,41383458.0,41384859.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_11,63787214.728122,190088827.550866,48475119.0,48476956.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,51179557.556449,161645518.64657,51425093.0,51426568.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,54566764.886728,158881371.720767,44596200.0,44597684.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6464.082678,6517.406682,5492872.0,5492892.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,39622491.677543,102830246.972681,38109268.0,38110515.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_04,7030.239614,7129.126432,21967691.0,21967760.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,42630203.78281,142870248.557602,54265934.0,54267888.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,7454.203346,7594.588625,27456591.0,27456697.0
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18
2b,mixed,mem,kite_med_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,25434913.261586,97294134.420442,63448719.0,63450831.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_11,35111810.750378,89640080.596598,52943761.0,52945028.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_15,52994861.518522,160268100.044648,65635469.0,65637426.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,29298553.039481,71452641.447254,49625156.0,49626324.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,54901401.151721,172988633.35776,68653019.0,68654952.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,40741460.212017,108392190.443348,56304155.0,56305752.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,7674.983025,7868.482926,27456589.0,27456697.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_07,9631.970999,10268.48448,38433393.0,38433538.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,8885940.140922,19557577.436188,42911106.0,42911600.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,46140544.715535,128035186.337979,59523032.0,59524709.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6734.205607,6882.450914,10983043.0,10983075.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19,65239069.106032,204839082.269437,76883213.0,76885553.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6973.584082,7135.224984,16476514.0,16476565.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18,57726505.338077,196104186.833721,74672070.0,74674418.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6535.402752,6666.910279,5492871.0,5492892.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,8276.588773,8508.849044,32944930.0,32945068.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_14,51477571.442956,149111019.838892,62622472.0,62624365.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_04,7274.695683,7450.225326,21967686.0,21967760.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_09,20495865.70302,47679491.120664,46218556.0,46219673.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_17,56368766.898946,184815914.161306,71648360.0,71650293.0
